stop_id,stop_name,stop_lat,stop_lon,stop_agency,wheelchair_boarding
11916,Rosecrans St & Curtis St,32.73862072,-117.21743263,MTS,1
11919,Clairemont Mesa Bl & 3305,32.82961287,-117.21471166,MTS,1
11921,Genesee Av & Esplanade Ct,32.86995929,-117.21419193,MTS,1
11923,La Jolla Village Dr & Genesee Av,32.8726454,-117.21451255,MTS,1
11924,Genesee Av & Nobel Dr,32.86627655,-117.21352106,MTS,1
11928,Rosecrans St & N Evergreen St,32.74705914,-117.20963495,MTS,1
11929,Morena Bl & Littlefield St,32.7804867,-117.20751664,MTS,0
11930,Morena Bl & Napier St,32.78214632,-117.20722558,MTS,1
11932,Clairemont Dr & Joplin Av,32.82424047,-117.2061045,MTS,1
11933,Clairemont Dr & Clairemont Mesa Bl,32.82723241,-117.2062607,MTS,1
11935,Genesee Av & Calgary Dr,32.85743326,-117.2055468,MTS,1
11936,Clairemont Dr & Indian Wy,32.82173049,-117.20511371,MTS,1
11937,Genesee Av & Governor Dr,32.85409018,-117.20459221,MTS,1
11938,Genesee Av & Radcliffe Ln,32.85246162,-117.20406657,MTS,1
11939,Clairemont Dr & Fox Av,32.81728868,-117.20193422,MTS,1
11941,Clairemont Mesa Bl & Lakehurst Av,32.83044394,-117.20182906,MTS,1
11942,Clairemont Dr & Ute Dr,32.80901063,-117.20115473,MTS,1
11944,Clairemont Dr & Balboa Av,32.8112343,-117.20113969,MTS,1
11945,Clairemont Dr & Chippewa Ct,32.81337021,-117.20110092,MTS,1
11946,Clairemont Dr & Rappahannock Av,32.80547555,-117.20085943,MTS,1
11948,Clairemont Dr & Dakota Dr,32.8025774,-117.19815623,MTS,1
11949,Linda Vista Rd & Napa St,32.76491966,-117.19746464,MTS,1
11950,Clairemont Dr & Blackfoot Av,32.8005394,-117.19618166,MTS,1
11951,Clairemont Dr & Calle Neil,32.79963625,-117.19531932,MTS,1
11952,Linda Vista Rd & Mildred St,32.76788379,-117.1947964,MTS,1
11953,Genesee Av & Clairemont Mesa Bl,32.8340398,-117.19492698,MTS,1
11954,Genesee Av & Bannock Av,32.83261348,-117.19490516,MTS,1
11955,Genesee Av & Chickasaw Ct,32.83163763,-117.19492073,MTS,1
11957,Pacific Hwy & Witherby St (Gate 4),32.74426556,-117.19302108,MTS,1
11958,Clairemont Dr & Iroquois Av,32.79702136,-117.19329966,MTS,1
11964,Genesee Av & Mt Herbert Av,32.82623059,-117.19033129,MTS,1
11966,Genesee Av & Mt Foraker Av,32.82489973,-117.18751428,MTS,1
11967,Genesee Av & Derrick Dr,32.82255238,-117.18390207,MTS,1
11968,Genesee Av & Mt Etna Dr,32.82106449,-117.18293579,MTS,1
11970,Genesee Av & Balboa Av,32.81890416,-117.18184199,MTS,1
11971,Genesee Av & Mt Alifan Dr,32.81692745,-117.18081853,MTS,1
11972,Genesee Av & Genesee Ct E,32.81392948,-117.17927007,MTS,1
11976,Genesee Av & Boyd Av,32.81045118,-117.17763203,MTS,1
11983,Linda Vista Rd & Kramer St,32.77673782,-117.17323289,MTS,1
11984,Linda Vista Rd & Tait St,32.7803658,-117.17287398,MTS,1
11986,Pacific Hwy & Grape St,32.72412154,-117.17157944,MTS,1
11990,Linda Vista Rd & Comstock St,32.78313198,-117.17198216,MTS,1
11992,Goldfinch St & Washington St,32.74954076,-117.17145502,MTS,0
11994,Pacific Hwy & Cedar St,32.7214335,-117.17120993,MTS,1
11995,Fashion Valley Rd & Friars Rd,32.7678737,-117.17141256,MTS,1
11997,Kettner Bl & Grape St,32.72490711,-117.16980579,MTS,0
11998,Reynard Wy & Redwood St,32.7373374,-117.16997457,MTS,0
11tbro,11th Ave & Broadway,32.71626794,-117.15464934,MTS,0
12003,State St & Laurel St,32.73063279,-117.16947794,MTS,0
12004,Reynard Wy & Curlew St,32.74016599,-117.16918781,MTS,0
12006,Ulric St & Fashion Hills Bl,32.77371844,-117.16753712,MTS,1
12007,Linda Vista Rd & Fulton St,32.78974024,-117.16781468,MTS,1
12008,Ulric St & Linbrook Dr,32.77347133,-117.16639262,MTS,1
12009,Front St & Arbor Dr (UCSD),32.75342291,-117.16500989,MTS,1
12012,Front St & B St,32.71762489,-117.16482033,MTS,1
12013,1st Av & Thorn St,32.73955812,-117.16406915,MTS,1
12014,1st Av & Laurel St,32.73113997,-117.16399484,MTS,1
12015,1st Av & Redwood St,32.73759311,-117.16404551,MTS,1
12016,1st Av & Nutmeg St,32.73322041,-117.16401967,MTS,1
12017,1st Av & Walnut Av,32.74119891,-117.16407967,MTS,1
12018,1st Av & Robinson Av,32.74677674,-117.16393263,MTS,1
12019,Hawthorn St & 2nd Av,32.72711415,-117.16314993,MTS,1
12020,2nd Av & Elm St,32.72383894,-117.16301195,MTS,1
12021,Linda Vista Rd & Wheatley St,32.79447462,-117.16317481,MTS,1
12023,Armstrong St & Armstrong Pl,32.8050818,-117.16234425,MTS,1
12025,4th Av & Robinson Av,32.74661234,-117.16163475,MTS,1
12027,4th Av & University Av,32.74775835,-117.16164986,MTS,1
12028,4th Av & Brookes Av,32.74314665,-117.16160865,MTS,1
12032,4th Av & Cedar St,32.72173583,-117.16122137,MTS,1
12034,4th Av & G St,32.71236153,-117.1611017,MTS,1
12035,4th Av & Ash St,32.71954557,-117.16117922,MTS,1
12036,4th Av & B St,32.71725334,-117.16117503,MTS,1
12037,4th Av & Quince St,32.73678491,-117.16135195,MTS,1
12039,4th Av & Hawthorn St,32.72697159,-117.16124299,MTS,1
12040,4th Av & Nutmeg St,32.73326268,-117.16127878,MTS,1
12041,4th Av & Upas St,32.74061451,-117.16133855,MTS,1
12042,4th Av & Juniper St,32.72906042,-117.16124833,MTS,1
12046,Linda Vista Rd & Mesa College Dr,32.80026105,-117.15859736,MTS,1
12048,10th Av & F St,32.71348748,-117.15563191,MTS,1
12049,10th Av & A St,32.71857729,-117.15569071,MTS,2
12050,10th Av & Island Av,32.71023346,-117.15560173,MTS,1
12051,Health Center Dr & Frost St (Sharp Mem),32.80007759,-117.15551035,MTS,1
12053,Park Bl & B St,32.71829933,-117.15386711,MTS,1
12059,Convoy St & Clairemont Mesa Bl,32.83205278,-117.15340089,MTS,1
12060,Park Bl & Presidents Way,32.72538567,-117.15076949,MTS,1
12061,Kearny Villa Rd & Aero Dr,32.80971752,-117.15125796,MTS,1
12062,Park Bl & Cypress Av,32.74406003,-117.14762031,MTS,1
12064,Park Bl & Inspiration Point Way,32.72730061,-117.14861371,MTS,1
12065,Park Bl & Meade Av,32.75689395,-117.14633288,MTS,1
12066,Park Bl & University Av,32.74806783,-117.14642197,MTS,1
12067,Park Bl & Village Pl,32.73206175,-117.1462494,MTS,1
12068,Park Bl & Zoo Pl,32.73481521,-117.14594571,MTS,1
12069,Mission Center Rd & Sevan Ct,32.7819856,-117.15343071,MTS,1
12071,Camino Ruiz & Reagan Rd,32.90781793,-117.14552175,MTS,1
12073,Camino Ruiz & Mira Mesa Bl,32.91211074,-117.14405353,MTS,1
12075,Murray Ridge Rd & Iverson St,32.80293618,-117.14151861,MTS,2
12076,25th St & J St,32.70923456,-117.14028906,MTS,0
12077,Main St & 26th St,32.69295277,-117.13795014,MTS,1
12078,Texas St & Madison Av,32.76048766,-117.13892035,MTS,1
12082,30th St & Polk Av,32.75199656,-117.1302349,MTS,1
12084,30th St & Howard Av,32.75422334,-117.13024349,MTS,1
12086,30th St & Monroe Av,32.75896658,-117.13026226,MTS,1
12089,30th St & Adams Av,32.76258874,-117.13031472,MTS,1
12091,30th St & Dwight St,32.74399356,-117.13014195,MTS,1
12093,30th St & North Park Wy,32.7471599,-117.13013455,MTS,1
12096,30th St & Juniper St,32.72985318,-117.12965929,MTS,1
12099,30th St & Date St,32.72322478,-117.13028896,MTS,1
12107,Ruffin Rd & Sky Park Ct,32.81658213,-117.12389226,MTS,1
12108,Black Mountain Rd & Mira Mesa Bl,32.91629741,-117.12474825,MTS,1
12109,Black Mountain Rd & 10770 The Woods MHP,32.91450917,-117.12460142,MTS,1
12110,Main St & Rigel St,32.6898144,-117.1217127,MTS,1
12111,Black Mountain Rd & Hillery Dr,32.91260004,-117.12444884,MTS,1
12112,Black Mountain Rd & Carroll Canyon Rd,32.90224097,-117.12413179,MTS,1
12114,Ruffin Rd & Calle Fortunada,32.81374771,-117.12127002,MTS,1
12115,Main St & Thor St,32.6875179,-117.11842032,MTS,1
12119,Main St & Vesta St,32.68522433,-117.11508913,MTS,1
12120,Rancho Penasquitos Bl & Carmel Mountain Rd,32.95900919,-117.11497013,MTS,1
12122,Rancho Penasquitos Bl & Via Del Sud,32.95310171,-117.10840179,MTS,1
12123,Willow Creek Rd & Old Grove Rd,32.89942802,-117.10735669,MTS,1
12124,Rancho Penasquitos Bl & Paseo Montril,32.95116341,-117.10769828,MTS,1
12125,Santo Rd & Snook St,32.81233432,-117.10603991,MTS,1
12128,Santo Rd & Shields St,32.8158398,-117.10547835,MTS,1
12129,Santo Rd & Tierrasanta Bl,32.82292885,-117.10419308,MTS,1
12130,Santo Rd & Orleck St,32.81927597,-117.10405153,MTS,1
12131,43rd St & Keeler Av,32.69404973,-117.10246659,MTS,1
12133,Carmel Mountain Rd & Stoney Creek Rd,32.96355312,-117.10340136,MTS,1
12134,Fairmount Av & Myrtle Av,32.74238649,-117.10103819,MTS,1
12135,Fairmount Av & Landis St,32.74601477,-117.10100169,MTS,1
12136,Fairmount Av & Orange Av,32.75285625,-117.10093441,MTS,1
12137,Highland Av & 8th St,32.67753072,-117.09855987,MTS,1
12138,Highland Av & E 12th St (Walmart),32.67471547,-117.09747663,MTS,1
12139,Fairmount Av & Ridgeview Dr,32.72609785,-117.09799348,MTS,1
12140,Mission Gorge Rd & Rainier Av,32.78940262,-117.09780908,MTS,1
12141,Mission Gorge Rd & Vandever Av,32.78745659,-117.09782288,MTS,1
12142,Carmel Mountain Rd & Via Rimini,32.96642805,-117.09980687,MTS,1
12144,La Cuenta Dr & Cariuto Ct,32.82384825,-117.09600539,MTS,1
12145,La Cuenta Dr & Clairemont Mesa Bl,32.82632249,-117.09591849,MTS,1
12146,Carmel Mountain Rd & Via San Marco,32.9687013,-117.09696607,MTS,1
12147,Highland Av & 24th St,32.66401674,-117.09329919,MTS,1
12149,47th St & Ocean View Bl,32.70020269,-117.09381112,MTS,1
12150,47th St & Imperial Av,32.70337456,-117.09379597,MTS,1
12151,47th St & Craigie St,32.71406692,-117.09369351,MTS,2
12152,47th St & Hwy 94 (Overpass),32.71785728,-117.09366801,MTS,1
12154,47th St & Federal Bl,32.72088083,-117.09363843,MTS,1
12155,Crawford St & Zion Av (Kaiser),32.79258479,-117.09388604,MTS,1
12156,Carmel Mountain Rd & Gerana St,32.97302958,-117.09302969,MTS,1
12157,Camino Del Norte & Bernardo Center Dr,33.00458949,-117.09196254,MTS,1
12158,West Bernardo Dr & Technology Dr,33.00950467,-117.0910245,MTS,1
12159,West Bernardo Dr & Via Frontera,33.01139249,-117.09148622,MTS,1
12160,Carmel Mountain Rd & Penasquitos Dr,32.97733102,-117.0905992,MTS,1
12162,Bernardo Center Dr & West Bernardo Dr,33.00783765,-117.08921116,MTS,1
12164,Euclid Av & Trinidad Wy,32.6999673,-117.08518819,MTS,1
12165,Euclid Av & Brooks Huffman Plaza,32.70386508,-117.0851276,MTS,1
12166,Euclid Av & Unity Place Drwy,32.70890865,-117.08511686,MTS,1
12167,Euclid Av & Hilltop Dr,32.71516435,-117.08509811,MTS,1
12168,Euclid Av & Federal Bl,32.72051059,-117.08503822,MTS,1
12169,Euclid Av & 54th St,32.7234569,-117.08504922,MTS,1
12170,Collwood Bl & 4600,32.7663783,-117.08370658,MTS,1
12171,Collwood Bl & 4400,32.76401049,-117.08349875,MTS,2
12172,54th St & Haniman St,32.72578842,-117.08330635,MTS,1
12174,Camino Del Norte & Paseo Montanoso,32.99983574,-117.08652861,MTS,1
12176,Collwood Bl & 4200,32.76135727,-117.08241321,MTS,1
12178,West Bernardo Dr & Poblado Rd,33.02602593,-117.08246803,MTS,1
12179,54th St & Nutmeg St,32.73362074,-117.07977084,MTS,2
12180,3rd Av & G St,32.63710591,-117.07835632,MTS,1
12181,West Bernardo Dr & 16882,33.02099965,-117.08113823,MTS,1
12182,54th St & Streamview Dr,32.74213649,-117.07963639,MTS,2
12183,54th St & Lea St,32.74541297,-117.07959569,MTS,2
12184,West Bernardo Dr & Rancho Bernardo Rd,33.02338582,-117.08229293,MTS,1
12185,54th St & Trojan Av,32.75434603,-117.07953018,MTS,1
12186,54th St & University Av,32.7482331,-117.0795702,MTS,1
12187,54th St & El Cajon Bl,32.75738899,-117.07947426,MTS,1
12188,West Bernardo Dr & Matrinal Rd,33.02988181,-117.08209346,MTS,1
12189,3rd Av & H St,32.6337256,-117.07708052,MTS,1
12190,Bayview Heights Dr & Bayview Heights Pl,32.72389346,-117.07818682,MTS,1
12191,Waring Rd & Greenbrier Av,32.7948289,-117.07867821,MTS,1
12192,West Bernardo Dr & Duenda Rd,33.03305111,-117.08082157,MTS,1
12194,3rd Av & J St,32.62661222,-117.07425311,MTS,1
12195,Bayview Heights Dr & Grape St,32.72763262,-117.07554585,MTS,0
12196,3rd Av & K St,32.62370916,-117.07311848,MTS,1
12198,Bernardo Center Dr & Fairlie Rd,33.02854602,-117.0759435,MTS,1
12199,Bernardo Center Dr & Fairhope Rd,33.03157791,-117.07507145,MTS,1
12200,Bernardo Center Dr & Regalo Ln,33.02614291,-117.07484747,MTS,1
12201,3rd Av & Moss St,32.61610202,-117.07013448,MTS,2
12202,Carmel Mountain Rd & Camino Del Norte,32.99067039,-117.07287726,MTS,1
12203,College Av & Cresita Dr,32.7684996,-117.06859623,MTS,1
12205,College Av & Alvarado Rd,32.77616076,-117.06801674,MTS,1
12206,College Av & Mesita Dr,32.76658652,-117.06737156,MTS,2
12207,College Av & El Cajon Bl,32.76064058,-117.06709845,MTS,1
12209,College Av & Arosa St,32.76500628,-117.066934,MTS,1
12211,Beyer Wy & Main St,32.59427896,-117.06435381,MTS,1
12212,3rd Av & Anita St,32.59827629,-117.06461148,MTS,1
12213,3rd Av & Orange Av,32.60129974,-117.06459393,MTS,1
12215,College Av & University Av,32.75247601,-117.06442068,MTS,1
12218,College Av & Rockhurst Dr,32.78524335,-117.06278769,MTS,1
12232,70th St & Saranac St,32.77064914,-117.04715138,MTS,1
12233,Jackson Dr & Navajo Rd,32.80344166,-117.04583405,MTS,1
12234,Lake Murray Bl & Parkway Dr,32.77542962,-117.04488798,MTS,1
12235,Massachusetts Av & Mt Vernon St,32.73124286,-117.04306515,MTS,1
12236,Massachusetts Av & Rosemary Ln,32.73312576,-117.04303657,MTS,2
12238,Meadowbrook Dr & Blackpool Rd,32.70523908,-117.03149237,MTS,0
12239,Meadowbrook Dr & Skyline Dr,32.70219559,-117.03076974,MTS,1
12240,La Mesa Bl & Lee Av,32.76802897,-117.02964535,MTS,1
12241,Meadowbrook Dr & Brookmeadow Pl,32.69932886,-117.02816988,MTS,1
12242,Skyline Dr & Palm St,32.73396302,-117.02722049,MTS,1
12243,Skyline Dr & Dayton Dr,32.72844279,-117.02698646,MTS,1
12244,Skyline Dr & Canton Dr,32.72325442,-117.02642699,MTS,0
12246,Cardiff St & Jamacha Rd,32.71632811,-117.02557268,MTS,1
12250,Lake Murray Bl & Lake Adlon Dr,32.7962524,-117.01616588,MTS,1
12253,Lake Murray Bl & Navajo Rd,32.80246881,-117.01094134,MTS,1
12255,La Jolla Bl & Genter St,32.83590103,-117.27780431,MTS,1
12257,La Jolla Bl & Gravilla St,32.82900116,-117.27693593,MTS,1
12258,La Jolla Bl & Rosemont St,32.82749599,-117.27681094,MTS,1
12259,La Jolla Bl & Bonair St,32.83052224,-117.2764686,MTS,1
12260,La Jolla Bl & Mira Monte Plaza,32.82108274,-117.27393996,MTS,1
12261,La Jolla Bl & La Canada,32.81978114,-117.27313058,MTS,1
12263,La Jolla Bl & Forward St,32.81369248,-117.26921906,MTS,1
12264,La Jolla Bl & Midway St,32.81194832,-117.26741198,MTS,1
12266,Mission Bl & Sapphire St,32.80770692,-117.25875115,MTS,1
12267,Mission Bl & Wilbur Av,32.80396447,-117.2576115,MTS,1
12268,Mission Bl & Law St,32.80209737,-117.25704013,MTS,1
12269,Mission Bl & Missouri St,32.80023583,-117.25646235,MTS,1
12270,Mission Bl & Felspar St,32.79741186,-117.25560023,MTS,1
12272,Mission Bl & Hornblend St,32.79551735,-117.25501887,MTS,1
12279,Mission Bl & San Jose Pl,32.7848215,-117.25281113,MTS,1
12280,Mission Bl & San Juan Pl,32.78034179,-117.25242174,MTS,1
12281,La Jolla Shores Dr & Calle De Oro,32.85907136,-117.25338698,MTS,1
12282,Mission Bl & Santa Clara Pl,32.78245596,-117.2523547,MTS,1
12284,La Jolla Shores Dr & Scripps Institute,32.86572514,-117.25208523,MTS,1
12286,La Jolla Shores Dr & Shellback Way,32.87022411,-117.25145576,MTS,1
12287,Catalina Bl & NRAD (Gate 3),32.70645218,-117.24891379,MTS,0
12289,Catalina Bl & Rosecroft Ln,32.71270539,-117.24806328,MTS,0
12292,Cabrillo Memorial Hwy & McClelland Rd,32.69924002,-117.24741999,MTS,2
12294,Catalina Bl & Dupont St,32.71549576,-117.24730808,MTS,0
12297,Cabrillo Memorial Hwy & Woodward St,32.69687714,-117.24629457,MTS,2
12299,Catalina Bl & Wilcox St,32.71891138,-117.24638757,MTS,0
12302,Catalina Bl & Talbot St,32.72229133,-117.24546009,MTS,0
12303,Cabrillo Memorial Hwy & Ft Rosecrans Cemetery Gate,32.68479237,-117.24452646,MTS,2
12304,Cabrillo Memorial Hwy & Ft Rosecrans Cemetery Gate,32.68285793,-117.24412113,MTS,2
12305,Cable St & Voltaire St,32.75082273,-117.24492052,MTS,1
12308,La Jolla Shores Dr & Poole St,32.87382043,-117.24483919,MTS,1
12310,N Torrey Pines Rd & La Jolla Shores Dr,32.87457901,-117.24354296,MTS,1
12311,N Torrey Pines Rd & Torrey Pines Scenic Dr,32.886534,-117.243654,NCTD,
12313,Ingraham St & Grand Av,32.79761736,-117.24003736,MTS,1
12315,Rosecrans St & Kellogg St,32.70773797,-117.23895312,MTS,0
12316,N Torrey Pines Rd & UCSD Northpoint Drwy,32.889558,-117.242483,NCTD,
12317,Rosecrans St & Lawrence St,32.70941535,-117.23851354,MTS,1
12319,Rosecrans St & Owen St,32.7122716,-117.23776205,MTS,2
12320,Gilman Dr & Eucalyptus Grove Ln,32.875266,-117.238755,NCTD,
12321,Rosecrans St & Kona Wy,32.71718418,-117.23592485,MTS,2
12323,Ingraham St & Moorland Dr,32.78675446,-117.23669065,MTS,1
12324,Ingraham St & La Cima Dr,32.78269894,-117.23652483,MTS,1
12325,Ingraham St & La Mancha Dr,32.78474917,-117.2362029,MTS,1
12326,Gilman Dr & Villa La Jolla Dr,32.86466016,-117.23619315,MTS,1
12328,Chatsworth Bl & Nimitz Bl,32.73698221,-117.23070895,MTS,1
12330,Plum St & Macaulay St,32.73128098,-117.22942282,MTS,2
12331,Rosecrans St & Garrison St,32.72532999,-117.22843648,MTS,0
12333,Rosecrans St & Ingelow St,32.72660567,-117.22735159,MTS,1
12335,Rosecrans St & Nimitz Bl,32.72825808,-117.22624157,MTS,2
12337,Rosecrans St & Oliphant St,32.7306378,-117.2242193,MTS,1
12338,Rosecrans St & Poe St,32.73087264,-117.22371786,MTS,1
12340,Rosecrans St & Udall St,32.73425168,-117.22113739,MTS,1
12346,Clairemont Mesa Bl & Luna Av,32.83102939,-117.21563547,MTS,1
12347,Midway Dr & Fordham St,32.75112113,-117.21320496,MTS,1
12349,Morena Bl & Asher St,32.77887615,-117.20750564,MTS,1
12350,Rosecrans St & Loma Square,32.74854005,-117.20687349,MTS,1
12351,Morena Bl & Napier St,32.78214597,-117.20691648,MTS,1
12352,Morena Bl & Milton St,32.78462851,-117.20648141,MTS,1
12354,Genesee Av & Calgary Dr,32.85828243,-117.20556254,MTS,1
12355,Genesee Av & April Ct,32.85034434,-117.2038287,MTS,0
12356,Clairemont Dr & Feather Av (S),32.81747142,-117.20176042,MTS,1
12358,Clairemont Dr & Ute Dr,32.80908177,-117.20083979,MTS,1
12359,Morena Bl & Cushman Av,32.76784412,-117.19924955,MTS,1
12360,Morena Bl & Napa St,32.76560406,-117.19817792,MTS,1
12362,Linda Vista Rd & Napa St,32.76508538,-117.19700124,MTS,1
12363,Linda Vista Rd & Mildred St,32.76781183,-117.19450284,MTS,1
12366,Pacific Hwy & 4137,32.74459303,-117.19296929,MTS,1
12367,Clairemont Dr & Iroquois Av,32.79728681,-117.19309097,MTS,1
12368,Genesee Av & Chateau Dr,32.82894567,-117.19327389,MTS,1
12377,Pacific Hwy & Washington St,32.74108432,-117.18487285,MTS,1
12380,Genesee Av & Genesee Ct E,32.81411261,-117.17904091,MTS,1
12389,N Harbor Dr & 1140 (B St Cruise Ship Terminal),32.71700957,-117.17325752,MTS,0
12395,N Harbor Dr & Hawthorn St,32.72509595,-117.17322517,MTS,2
12400,Fashion Valley Rd & Friars Rd,32.76731401,-117.17102024,MTS,1
12402,Camino Santa Fe & Flanders Dr,32.905177,-117.170922,NCTD,
12403,Genesee Av & Osler St,32.7936691,-117.16986667,MTS,1
12404,Reynard Wy & Eagle St,32.73702832,-117.16977297,MTS,0
12406,India St & Cedar St,32.72230279,-117.16815938,MTS,0
12410,Ulric St & Linbrook Dr,32.77367903,-117.16618331,MTS,1
12411,1st Av & Ash St,32.71964764,-117.16372935,MTS,1
12412,1st Av & Spruce St,32.73856748,-117.16385725,MTS,1
12414,1st Av & Upas St,32.74066723,-117.16387252,MTS,1
12415,1st Av & Grape St,32.72595816,-117.1637395,MTS,1
12416,1st Av & Quince St,32.73649246,-117.16384223,MTS,1
12417,1st Av & Nutmeg St,32.73332364,-117.16381262,MTS,1
12418,1st Av & Robinson Av,32.74715709,-117.16379022,MTS,1
12419,Armstrong St & Armstrong Pl,32.80453874,-117.16218892,MTS,1
12420,Armstrong St & Baltic St,32.80563821,-117.16218078,MTS,1
12421,Armstrong St & Beagle St,32.80763831,-117.16154732,MTS,1
12427,5th Av & Elm St,32.72392918,-117.16009951,MTS,1
12429,5th Av & Brookes Av,32.74323347,-117.16027288,MTS,1
12430,5th Av & University Av,32.74847984,-117.16034659,MTS,0
12431,5th Av & University Av,32.74804585,-117.16030959,MTS,1
12432,5th Av & Pennsylvania Av,32.74505579,-117.16026569,MTS,1
12434,5th Av & C St,32.71656915,-117.16003327,MTS,1
12438,9th Av & C St,32.71648316,-117.15640723,MTS,1
12439,5th Av & Quince St,32.73682571,-117.16018035,MTS,0
12441,11th Av & Market St,32.71139567,-117.15453431,MTS,1
12442,Health Center Dr & Frost St (Sharp Mem),32.8000595,-117.15535396,MTS,1
12444,Health Center Dr & Mesa College Dr,32.80171301,-117.15325234,MTS,1
12446,Kearny Villa Rd & 3665,32.80809889,-117.15084758,MTS,1
12447,Sigsbee St & Newton Av,32.70204026,-117.1492014,MTS,1
12451,Main St & Cesar E Chavez Pkwy,32.69899914,-117.14635535,MTS,1
12453,Park Bl & Polk Av,32.75205263,-117.14611774,MTS,1
12454,Park Bl & Howard Av,32.75389407,-117.14612671,MTS,1
12455,Park Bl & Monroe Av,32.7588909,-117.14612224,MTS,1
12456,Park Bl & University Av,32.74822644,-117.14615363,MTS,1
12457,Park Bl & Village Pl,32.73201184,-117.14593021,MTS,1
12458,Park Bl & Zoo Pl,32.73505679,-117.14560671,MTS,1
12462,Main St & Evans St,32.69676303,-117.14316336,MTS,1
12463,Main St & Sampson St,32.69559067,-117.14147098,MTS,1
12464,25th St & Imperial Av,32.70610834,-117.14006894,MTS,0
12465,25th St & K St,32.70832625,-117.14008808,MTS,0
12466,25th St & Island Av,32.71043146,-117.14010934,MTS,0
12468,Sandrock Rd & Murray Ridge Rd,32.80363038,-117.13939494,MTS,1
12469,Texas St & Meade Av,32.75712769,-117.1387173,MTS,1
12474,30th St & Grape St,32.72641717,-117.13009648,MTS,1
12475,30th St & Howard Av,32.75394371,-117.13006571,MTS,1
12476,30th St & El Cajon Bl,32.75494144,-117.13006266,MTS,1
12478,30th St & Dwight St,32.74410477,-117.12996418,MTS,1
12479,30th St & North Park Wy,32.74722434,-117.12996281,MTS,1
12485,Ruffin Rd & Ridgehaven Ct,32.81983627,-117.12661976,MTS,1
12488,Main St & Rigel St,32.69010767,-117.12182936,MTS,1
12489,Black Mountain Rd & Carroll Canyon Rd,32.90247052,-117.1238529,MTS,1
12493,Main St & Thor St,32.68780588,-117.11850766,MTS,1
12496,Main St & Vesta St,32.68546596,-117.115124,MTS,1
12497,Main St & Woden St,32.68434218,-117.11350419,MTS,1
12498,Rancho Penasquitos Bl & Carmel Mountain Rd,32.9594148,-117.11513713,MTS,1
12500,National City Bl & W Division St,32.68217443,-117.11024273,MTS,1
12503,National City Bl & 2nd St,32.68089316,-117.10873202,MTS,1
12505,National City Bl & 4th St,32.67918831,-117.10805569,MTS,1
12508,40th St & Imperial Av,32.70469927,-117.10814472,MTS,2
12510,Rancho Penasquitos Bl & Paseo Montril,32.95142615,-117.10746286,MTS,1
12512,43rd St & Beta St,32.6904833,-117.10230535,MTS,1
12513,43rd St & Hwy 805,32.69204751,-117.10225871,MTS,1
12514,43rd St & Keeler Av,32.69384496,-117.10226959,MTS,1
12515,Fairmount Av & Thorn St,32.74015891,-117.10082806,MTS,1
12516,Fairmount Av & Myrtle St,32.74194531,-117.10084531,MTS,1
12517,Fairmount Av & Dwight St,32.74385848,-117.100815,MTS,1
12518,Fairmount Av & El Cajon Bl,32.75481199,-117.10070935,MTS,1
12519,Highland Av & E 12th St (Walmart),32.67527633,-117.09745277,MTS,1
12520,Highland Av & 13th St,32.67351097,-117.09677287,MTS,1
12521,Mission Gorge Rd & Orcutt Av,32.79074291,-117.0975519,MTS,1
12524,Fairmount Av & 47th St,32.72408246,-117.09369184,MTS,1
12526,Carmel Mountain Rd & Via San Marco,32.96849632,-117.0967978,MTS,1
12527,47th St & Guymon St,32.7120654,-117.09338175,MTS,1
12528,47th St & Hilltop Dr,32.71490964,-117.09344798,MTS,1
12529,47th St & C St,32.71669902,-117.09343259,MTS,1
12530,47th St & Beech St,32.72002491,-117.09340264,MTS,1
12531,47th St & Federal Bl,32.72122318,-117.09341411,MTS,1
12532,Highland Av & 30th St,32.65839644,-117.09083137,MTS,1
12534,Carmel Mountain Rd & Gerana St,32.97333,-117.09250433,MTS,1
12537,West Bernardo Dr & Technology Dr,33.0098264,-117.09100148,MTS,1
12538,Carmel Mountain Rd & Penasquitos Dr,32.97721772,-117.09028507,MTS,1
12539,4th Av & E St,32.64473358,-117.08559434,MTS,1
12541,Euclid Av & La Paz Dr,32.6977263,-117.08492642,MTS,2
12542,Euclid Av & Trinidad Wy,32.69987819,-117.0849533,MTS,1
12543,Euclid Av & Guymon St,32.71228537,-117.08488552,MTS,1
12544,Euclid Av & Hilltop Dr,32.71489119,-117.08484843,MTS,1
12545,54th St & Pirotte Dr,32.72859751,-117.08043566,MTS,1
12547,3rd Av & G St,32.63764744,-117.07834516,MTS,1
12548,54th St & Streamview Dr,32.74288868,-117.07936053,MTS,2
12549,54th St & Redwood St,32.73753409,-117.07943696,MTS,1
12550,54th St & Marvin St,32.74121722,-117.07941634,MTS,2
12551,54th St & 54th Pl,32.75129674,-117.07929982,MTS,0
12552,54th St & University Av,32.74807569,-117.07927275,MTS,1
12553,3rd Av & H St,32.63419907,-117.07697128,MTS,1
12554,West Bernardo Dr & Duenda Rd,33.03305284,-117.08056381,MTS,1
12555,Bayview Heights Dr & Grape St,32.72789201,-117.0753922,MTS,2
12556,Kelton Rd & Bollenbacher St,32.71411128,-117.07412525,MTS,2
12557,3rd Av & K St,32.62395498,-117.0729389,MTS,1
